OOP,GDPpc,Rural,Water,Sanitation,Primary,HCexpend,GenderEquality,Free,VoiceandAccountability,PoliticalStabilityNoViolence,GovernmentEffectiveness,ControlofCorruption,RegulatoryQuality,RuleofLaw
36.661727,1627.5778,49.477,62.3,23.7,,6.4593856,4.1,0,-.67777681,-.99952561,-1.5074246,-1.1001673,-.92276686,-1.3493453
23.937376,1517.6985,47.984,62.4,23.9,,6.7022079,11.1,0,-.73152643,-.99344343,-1.6314379,-1.2079254,-1.0123223,-1.3891054
2.7796713,1579.7487,46.544,62.4,24.2,,8.5345002,4.2,0,-.77618766,-1.0300792,-1.6526697,-1.2257707,-1.0367484,-1.4047433
3.4806271,1602.8145,45.159,62.4,24.4,,6.4408767,4.2,0,-.79280615,-.81917262,-1.6263483,-1.2440563,-.9536109,-1.3442433
40.140809,3650.6971,52.767,83.2,67.7,115.70813,8.294342,5.5,0,-.17277177,-.4085665,-.58416933,-.83950353,-.47343323,-.86330932
43.496934,3801.225,52.125,83.9,69.1,115.17231,7.8888791,5.5,0,-.31637299,-.42451414,-.55975854,-.81089371,-.32741123,-.74291748
47.865445,3951.531,51.484,84.7,70.5,112.43324,7.688273,23.4,0,-.31342137,-.64885581,-.64008951,-.74222875,-.54992062,-.77279156
51.369253,4128.0913,50.842,85.4,71.9,117.77788,7.6324492,23.4,0,-.17705818,-.66600031,-.61360061,-.74670196,-.46555954,-1.0014386
51.002258,4297.4408,50.2,86.1,73.3,113.74996,7.8942588,23.4,0,-.23725471,-.44220966,-.55489397,-.6925258,-.28179324,-.92124885
52.652018,4391.2553,49.562,86.8,74.6,115.79761,8.4013791,23.4,0,-.34905934,-.53817272,-.62054425,-.84234267,-.29531527,-.97723669
45.700114,4199.8779,48.93,87.5,76,114.66963,9.0974492,18,0,-.55117613,-.33041131,-.66627741,-.86887485,-.26427212,-.92179286
47.237755,4270.0633,48.304,88.2,77.3,115.3056,8.6919608,18,0,-.51339388,-.53779143,-.64030385,-.86569703,-.20693618,-.88523918
46.55676,4345.2062,47.684,88.9,78.7,113.6562,8.3520927,19.5,0,-.4874289,-.42623761,-.54890203,-.79618424,-.11554115,-.92372125
45.553246,4422.5446,47.07,89.6,80,109.41071,8.5993344,19.5,0,-.49398082,-.40682852,-.71747309,-.93961251,-.19909385,-1.1706553
,35496.39,0,,,97.28267,,,,.32617167,.89103001,1.6628686,1.8962595,1.9350479,1.5283264
,38284.86,0,,,96.89379,,,,.57582694,1.1163595,1.7852697,1.9161346,1.9906327,1.5888989
,40934.186,0,,,96.08869,,,,.55614072,1.2826084,1.6303444,1.8080024,1.8539807,1.6122099
,43532.466,0,,,96.29766,,,,.51568836,1.107302,1.8999496,1.8731189,1.9546397,1.5259446
,45950.068,0,,,98.4832,,,,.47846735,1.0399553,1.8735117,1.9061804,1.9962939,1.5072385
,46647.943,0,,,98.13538,,,,.44908002,1.076515,1.8501345,1.8963658,1.9755312,1.4755442
,45402.916,0,,,98.18292,,,,.46704242,.92681241,1.7438264,1.8965749,1.8526359,1.4830129
,48120.905,0,,,97.67381,,,,.50504911,.88491684,1.6971418,1.9741591,1.9080838,1.5390792
,50086.037,0,,,97.9001,,,,.56591928,.91860509,1.6677238,1.8608856,1.8002625,1.5501149
,50271.629,0,,,101.16043,,,,.62088096,.97745305,1.8244956,1.7123322,1.9427162,1.5563005
25.498722,20268.724,34.511,100,100,98.12738,8.5691196,9.8,0,1.1349429,1.1057422,.96174771,.6032362,1.1185262,.89032501
24.907807,21286.55,34.104,100,100,97.47947,8.2192041,9.1,0,1.1403329,.81001502,.89878166,.65046805,1.1761488,.89128661
24.995794,22237.466,33.646,100,100,98.08282,8.4455968,9.1,0,1.1569788,.98265582,.79511988,.61588883,1.112534,.82587552
24.222916,23154.752,33.137,100,100,99.40266,8.2586288,10.4,0,1.0173526,.95821011,.87536293,.60852706,1.2081127,.96134037
25.393039,23309.219,32.632,100,100,99.49734,7.6744254,11.1,0,1.0382164,.72384477,.71947849,.55878317,1.1887395,.91935557
25.692642,23555.218,32.13,100,100,101.5509,7.4630846,11.1,0,.95697963,.71813506,.71395648,.38422081,1.1911595,.89208806
25.348289,22046.234,31.634,100,100,102.21562,7.7355802,11.1,0,.90288323,.51716864,.67686182,.34122014,1.08032,.75868517
26.269244,22270.482,31.141,100,100,102.09818,8.0301807,9.1,0,.90049189,.67044377,.6655407,.25240877,1.017244,.74758428
26.029641,22737.158,30.652,100,100,101.1076,7.8877289,8.8,0,.84711325,.73475999,.67518312,.31920204,1.0293838,.7449156
27.070301,22517.103,30.168,100,100,100.23676,7.8225745,8.8,0,.73941064,.66525376,.61897546,.27919853,.96959907,.59508669
70.736457,2907.464,71.428,83.7,28.1,105.39627,4.2943062,8.8,0,.3913576,-1.5268786,-.07079864,-.43556032,-.36483818,.09847613
71.568331,3090.2448,71.097,84.7,29,,4.5049789,8.3,0,.38105163,-1.2190832,-.10433149,-.41396976,-.39915198,.0381589
70.346203,3327.679,70.765,85.7,29.9,,4.2494592,8.3,0,.39336061,-.99095505,-.08403718,-.39707318,-.24292402,.15954779
68.167606,3584.6062,70.431,86.7,30.7,,4.0265737,8.3,0,.41584513,-1.0583657,-.04563891,-.29667661,-.23357052,.18513294
66.084693,3882.2742,70.094,87.7,31.6,114.30989,3.8823646,9.1,0,.43076122,-1.1468704,.11100378,-.42498726,-.26645383,.10531155
64.15325,3979.8805,69.754,88.7,32.5,115.19337,3.9294426,9.1,0,.44141418,-1.1010683,-.0298387,-.36128831,-.35728362,.08687169
62.742482,4261.2258,69.413,89.7,33.4,113.9132,3.9340119,10.8,0,.4501788,-1.3283315,-.00520903,-.47737098,-.30323035,.02349002
61.793806,4638.0735,69.07,90.7,34.2,113.4671,3.6901312,10.8,0,.42791426,-1.2331525,.01696121,-.51284277,-.36918008,-.04139998
59.913779,4883.0583,68.724,91.6,35.1,112.59532,3.9231707,11,0,.42081994,-1.296164,-.00502989,-.57280844,-.3349846,-.11190118
57.572619,5050.1078,68.369,92.6,36,,4.0465679,11,0,.37886441,-1.2519982,-.1812637,-.56552982,-.47243527,-.10471412
44.412707,6034.6812,55.647,79.6,50.2,111.27537,2.5337242,8,0,-.38186461,-2.118068,-.45118457,-.95995277,-.78109819,-.89167869
44.7095,6248.1085,54.855,80.3,51.2,110.71783,2.3677484,11.3,0,-.29151857,-1.8690459,-.37551615,-.89463383,-.66707456,-.76883656
54.617938,6510.0282,54.063,80.9,52.1,109.75272,2.7895807,11.3,0,-.15827526,-1.4848616,-.44257936,-.85505664,-.54404747,-.82031029
52.343647,6770.7516,53.268,81.5,53.1,108.09195,2.9051478,11.3,0,-.13719966,-1.402141,-.33870789,-.81047177,-.33734298,-.72871214
49.111803,7098.6368,52.472,82.1,54.1,111.13317,3.0984421,11.6,0,-.07184607,-1.2016054,-.28279153,-.58286941,-.32374302,-.67623734
49.06025,7420.4508,51.673,82.7,55.1,109.48108,2.8059449,11.6,0,-.06372524,-1.085318,-.2387296,-.56274724,-.3182463,-.65957201
49.001307,7657.9003,50.876,83.3,56,109.89215,2.8254594,17.9,0,-.03369222,-.75851637,-.2765682,-.8158257,-.33309293,-.59513611
47.205777,8026.7133,50.076,83.8,57,109.92465,2.9180693,18,0,-.07118329,-.85380071,-.19747216,-.74540317,-.39464849,-.64029831
47.394901,8437.7336,49.288,84.4,57.9,109.09822,2.8626412,18.2,0,-.03767778,-.76524532,-.24881209,-.67993444,-.33059233,-.60775083
45.348162,8855.0118,48.512,84.9,58.8,108.52625,3.029314,18.6,0,.0384233,-.57504034,-.29084754,-.65601182,-.27538824,-.59713918
51.396837,12277.274,33.828,94.7,81.8,100.06855,4.7352799,4.1,1,-1.3222101,-.83405274,-.45506606,-.29559132,-1.2274377,-.60793293
54.141779,12752.807,33.131,94.9,82.8,101.13071,4.7165319,4.1,1,-1.2313093,-.78267962,-.44549733,-.41644019,-1.2622455,-.63084656
53.196499,13188.316,32.442,95.1,83.8,101.13983,5.3271871,4.1,1,-1.2959049,-.81464785,-.62102646,-.43661195,-1.2845509,-.77218539
51.789281,13803.455,31.761,95.2,84.8,105.07907,5.0744962,4.1,1,-1.4721813,-1.0803146,-.57454538,-.4823691,-1.4892051,-.90173388
53.490877,14710.969,31.136,95.3,85.7,105.85959,5.1089888,4.1,1,-1.533383,-.98646235,-.59169096,-.46144798,-1.5903726,-.92345929
53.609171,14622.864,30.542,95.4,86.6,106.77009,6.3517464,2.8,1,-1.5404122,-.98043138,-.60686719,-.70695472,-1.6363952,-.85490203
51.173521,15016.709,29.955,95.6,87.5,107.57649,7.2031703,2.8,1,-1.5533038,-1.552152,-.57384706,-.86102104,-1.7304924,-.94435829
53.629476,15704.867,29.374,95.7,88.4,106.3008,7.2827738,2.8,1,-1.5747576,-1.6201319,-.47502217,-.99135178,-1.6950127,-.98399901
50.053492,15969.702,28.8,95.8,89,106.24764,6.8319138,2.8,1,-1.5499903,-1.422855,-.43954617,-.92456889,-1.5072622,-.94054365
52.470151,16233.53,28.231,95.9,89.4,105.95154,6.705866,3.1,1,-1.5822861,-1.3277882,-.54148692,-.81712091,-1.4257621,-.90057945
54.640253,6872.8529,31.342,81.2,77.5,105.25788,4.3636423,,1,-1.4640229,-2.430639,-1.6602471,-1.217936,-1.4300776,-1.6657355
27.82603,10311.426,31.288,81.7,78.2,103.77634,5.6120084,,1,-1.6754959,-3.1848145,-1.6118965,-1.5626198,-1.6472591,-1.887967
32.649244,10488.559,31.234,82.1,79,,4.1333943,,1,-1.4028735,-2.7236514,-1.6581135,-1.4589794,-1.5079825,-1.7733314
36.194174,11271.149,31.181,82.6,79.8,,2.9990546,25.5,1,-1.4019618,-2.8255122,-1.7701631,-1.5642295,-1.4024395,-1.7906189
30.514755,11157.45,31.127,83,80.6,107.46769,3.6917817,25.5,1,-1.2307233,-2.7939882,-1.5904108,-1.5762073,-1.3204685,-1.9238825
25.370278,11616.273,31.073,83.5,81.4,,3.8958594,25.5,1,-1.1983051,-2.4839747,-1.2554625,-1.5708789,-1.1456114,-1.8432434
25.735661,11992.308,31.02,83.9,82.3,,4.6497169,25.5,1,-1.1000624,-2.1856992,-1.202023,-1.3922887,-1.0060866,-1.774195
26.101986,12329.749,30.966,84.4,83.1,,3.1292545,25.2,1,-1.0560931,-2.2555389,-1.2208052,-1.3101541,-1.0501729,-1.6151214
24.928475,13247.836,30.902,84.9,83.9,,2.7346129,25.2,1,-1.1351607,-1.842645,-1.1507735,-1.2072051,-1.0929888,-1.5143709
46.442532,14244.346,30.825,85.4,84.7,,3.5881939,25.2,1,-1.1225021,-1.9335335,-1.11294,-1.2295173,-1.2702312,-1.4974598
16.117073,45261.408,40.075,99.8,98.9,103.3872,7.2784131,13.3,0,1.2246885,1.3303934,1.5759716,1.4860584,1.6185492,1.4841701
15.636878,46476.111,39.798,99.8,98.9,103.34034,7.5322432,13.3,0,1.4919,1.1686431,1.5638423,1.2966559,1.602234,1.5303829
15.317942,48054.803,39.523,99.8,98.9,102.94208,7.5718962,13.3,0,1.6146308,1.2889498,1.7334534,1.5742265,1.5356766,1.5801556
14.340521,49329.001,39.248,99.8,99,103.15184,7.5148034,13.3,0,1.4191934,1.1359615,1.5859092,1.7135253,1.8498075,1.6950419
13.537683,50293.427,38.975,99.8,99,104.58739,7.9023278,13.3,0,1.4204541,1.1564574,1.5674833,1.7505745,1.8504623,1.7095721
14.12527,47992.469,38.702,99.9,99,105.24722,9.0590648,13.3,0,1.4504676,1.1470792,1.4947726,1.7582101,1.9210224,1.6911563
11.579524,44480.949,38.431,99.9,99,106.00358,10.015806,13.9,0,1.3723954,1.0224078,1.3375403,1.7683808,1.7004085,1.7419176
12.853471,44117.357,38.16,99.9,99,105.70039,9.3119735,13.9,0,1.3430035,.97906655,1.3363371,1.6985143,1.6147474,1.7683803
13.949036,45175.775,37.889,99.9,99,104.72942,8.7911092,15.1,0,1.3197279,.93137187,1.4504491,1.5406835,1.5924391,1.7652595
15.011968,44935.138,37.614,99.9,99,104.41245,8.0853474,15.1,0,1.3180912,.92224157,1.5299098,1.4467024,1.5581123,1.7296985
27.48416,24118.233,8.607,100,100,105.4175,7.7240349,15,0,.58326745,-1.55751,1.2458286,1.0738111,.9348048,.88785321
26.409629,24843.552,8.544,100,100,105.08641,7.6179043,15,0,.6274479,-1.3330441,1.3104283,.92999041,.8461355,.86959052
26.674522,25615.355,8.482,100,100,103.56422,7.6981931,15,0,.61354393,-1.2868183,1.0830857,.80844969,.87910354,.81344175
24.848749,26574.376,8.42,100,100,102.62095,7.4372104,14.2,0,.76475674,-1.2765448,1.2452916,1.0009454,1.0195193,.88694984
26.230852,27913.445,8.359,100,100,103.10635,7.4990401,14.2,0,.7237432,-1.2656842,1.2421699,.81246907,1.1088246,.81049711
24.746773,28643.176,8.298,100,100,102.4282,7.5645164,14.2,0,.70076066,-1.3358562,1.3340006,.83845389,1.1754998,.82713765
24.404864,28315.653,8.237,100,100,102.76948,7.5792506,18.3,0,.54864573,-1.6230447,1.2601153,.74957561,1.1089854,.82259083
24.951432,29377.984,8.176,100,100,104.13832,7.5787012,19.2,0,.56288862,-1.3221223,1.3679241,.66806918,1.2249544,.89870656
25.312294,30159.05,8.114,100,100,104.98348,7.5619274,20,0,.64532614,-1.1924404,1.3295308,.7123726,1.3225425,.99926835
25.010567,30599.771,8.051,100,100,,7.5052825,20,0,.62402391,-1.0688027,1.2517674,.83043993,1.158971,.91686863
22.76747,36638.214,32.499,100,,100.79369,8.1658152,11.5,0,.95111591,.40801817,.79610699,.53089392,1.0514066,.66147393
21.474256,36978.22,32.38,100,,100.65738,8.5013661,11.5,0,1.1555303,.27495828,.67469066,.37816006,1.0855976,.57861584
20.826798,37146.368,32.262,100,,101.44329,8.7437199,11.5,0,1.0240813,.46880257,.57706553,.39733738,.96025616,.46831927
20.168959,37777.961,32.144,100,,102.98329,8.8400692,17.3,0,1.0529339,.50248742,.38761929,.45913145,.94971645,.35106558
20.430034,38141.795,32.026,100,,104.02178,8.5014215,17.3,0,1.1037055,.43648651,.21361592,.30591041,.92422599,.43516687
19.898039,37492.167,31.908,100,,103.78861,8.8915051,21.3,0,1.0228509,.52922398,.29085228,.24981983,.95583189,.41731516
19.803788,35275.997,31.791,100,,102.3152,9.4036626,21.3,0,1.0250651,.34051192,.42461228,.12517191,.94512218,.35093707
19.908904,35769.212,31.673,100,,101.06272,9.40791,21.3,0,.95167732,.47406563,.4462603,-.00498171,.89212114,.37826276
20.541141,35917.3,31.556,100,,99.98448,9.2256109,21.6,0,.8983953,.50578368,.37936401,.08168716,.71379393,.42060474
20.232329,35008.359,31.44,100,,,9.1669662,21.4,0,.89123052,.51367164,.41014028,-.02547598,.73173845,.36074007
32.006477,,47.563,93.3,79.9,94.75321,4.5582197,11.7,0,.53013432,-.40366316,.06080409,-.54025203,.24792394,-.53015661
27.560845,,47.375,93.3,79.9,95.51689,4.8045733,11.7,0,.43980902,-.33245459,.20728916,-.44890112,.21454029,-.40059048
32.576367,,47.189,93.3,80,,4.0683056,11.7,0,.45536232,-.28040019,-.08426919,-.39704213,.23120618,-.48490712
28.851089,8954.3267,47.002,93.3,80,,4.2211462,11.7,0,.58666551,-.29153398,.27088502,-.39681056,.2626158,-.46397564
34.035191,9047.498,46.816,93.2,80,,4.8719088,13.3,0,.60040861,-.20258914,.29755151,-.48557428,.31408846,-.45525298
32.962188,8951.1125,46.629,93.2,80.1,,5.4026075,13.3,0,.53334898,-.26461104,.29384184,-.48628399,.33491677,-.40398386
31.180206,8526.098,46.443,93.2,80.1,,5.1514672,13.3,0,.54822892,-.34654102,.20937228,-.43630293,.27508566,-.48434255
30.979101,8370.447,46.257,93.1,80.2,,5.2833987,13.3,0,.41540158,-.40602913,.19686952,-.37567109,.28065133,-.49891868
32.916626,8484.5857,46.07,93.1,80.2,,5.1959979,12.7,0,.42692423,-.07750012,.21610984,-.29437804,.30115601,-.42485383
28.929675,8520.895,45.873,93.1,80.2,,5.9264406,12.7,0,.43700719,.10673498,-.02195232,-.35980093,.23201194,-.41329378
16.411316,32721.36,16.804,100,100,101.32365,7.9880789,7.1,0,1.0295918,1.0020974,1.2246391,1.1798425,1.0642593,1.1761608
16.247046,33482.55,15.36,100,100,101.86058,7.9947248,7.1,0,1.0268192,.98752218,1.4246597,1.2338578,1.1410432,1.2647976
15.401296,33915.551,14.022,100,100,101.90896,8.1819186,9,0,.99648786,.98747867,1.3453401,1.2100586,1.2322866,1.2402699
16.991926,34494.298,12.943,100,100,102.08891,8.1986136,9.4,0,.93586278,1.085788,1.5571893,1.3170241,1.2508299,1.3510189
16.12471,35246.408,11.987,100,100,101.98778,8.2294855,9.4,0,.95075768,.95577091,1.4504768,1.2065217,1.1304336,1.3258466
15.085231,34897.489,11.091,100,100,101.49924,8.605047,9.4,0,.92402941,.83645165,1.4587505,1.3084651,1.1344373,1.3192912
14.977058,33006.47,10.257,100,100,101.96966,9.5257508,11.3,0,1.017581,.93634236,1.4609648,1.3718733,1.09021,1.2970617
14.43191,34571.075,9.478,100,100,102.1995,9.588991,11.3,0,1.036765,.85438436,1.5222183,1.573045,1.025709,1.325757
14.195098,34315.798,8.752,100,100,102.62887,9.954745,10.8,0,1.0700188,.98433542,1.4690601,1.5677943,1.0800086,1.2954178
14.117049,34987.608,8.098,100,100,102.30144,10.073295,7.9,0,1.0867751,.92364073,1.3968016,1.6131089,1.1207464,1.3230548
41.867828,8292.0945,19.362,96.5,97.7,106.70031,9.155611,5.5,0,-.67660326,-.11697513,.23636149,.31432384,.21358682,.37500405
40.488337,8787.7075,19.091,96.5,97.8,106.83264,9.0659836,5.5,0,-.54300946,-.23239964,.12438144,.33959752,.31765705,.37059838
40.03167,9292.5646,18.823,96.4,97.8,105.63433,8.8824692,5.5,0,-.51426142,-.13202778,.07476114,.32882327,.16982475,.40853396
39.351778,9817.8398,18.558,96.4,97.8,103.78597,8.0849036,5.5,0,-.68659204,-.76933897,.18409704,.29758659,.34375209,.37985191
35.902335,10386.008,18.296,96.3,97.9,102.57445,8.3455099,6.4,0,-.65297073,-.31228557,.22161937,.30809525,.31504056,.45041192
31.858535,10896.561,18.036,96.3,97.9,102.04003,8.77647,6.4,0,-.71726924,-.36459816,.21919934,.40591407,.32838657,.45808655
22.628472,11242.662,17.78,96.3,98,,9.5430283,6.4,1,-.78306794,-.35597244,.28103083,.22011183,.30686611,.28017539
25.065893,11256.095,17.527,96.2,98,98.78912,8.4607147,10.8,1,-.80210924,-.31009808,.13178331,.06474718,.25048715,.20260569
26.483763,11292.2,17.276,96.2,98.1,98.87783,8.8225466,10.8,1,-.79497147,-.51653183,.09525076,.09568843,.30063292,.25972065
28.495402,11340.27,17.03,96.1,98.1,98.43925,9.8280991,10.8,1,-.7358042,-.52084553,-.03648758,.06934103,.17775516,.3728503
44.882036,13198.364,44.876,93.6,97,104.50801,3.6956281,10.4,1,-1.1455425,.324801,-.65468937,-.98377723,-.47607628,-1.0533947
41.3644,14365.232,45.079,93.6,97,105.22275,3.9518034,10.4,1,-1.1238586,.06349857,-.63778949,-1.095664,-.4874213,-1.0219713
37.493758,15619.203,45.281,93.5,97.1,104.18119,4.0695128,10.4,1,-1.0029732,.17758691,-.55226749,-.99613386,-.32629254,-.82430285
40.951375,17108.547,45.484,93.4,97.1,102.96122,3.9417441,10.4,1,-1.1430694,.19965698,-.45724627,-.90072972,-.36498776,-.96930796
47.200192,18419.307,45.686,93.4,97.2,103.33914,3.4203047,15.9,1,-1.1301067,.58275473,-.55509549,-.91220921,-.35177231,-.86692339
40.978009,18796.73,45.889,93.3,97.3,105.99444,3.8699537,15.9,1,-1.0501692,.5722146,-.42425832,-.90394413,-.30116829,-.75078422
40.293968,18527.368,46.092,93.2,97.3,105.47391,4.4768131,17.8,1,-1.0437229,.74874514,-.3618055,-.88404357,-.3249014,-.62792814
40.39993,19601.087,46.268,93.2,97.4,104.5738,4.2766423,17.8,1,-1.1020684,.45235035,-.42554742,-.97534525,-.3365272,-.61261839
41.502465,20772.066,46.419,93.1,97.4,104.72673,3.919868,17.8,1,-1.094664,-.32304746,-.42626381,-.97872996,-.25995174,-.59149224
41.671694,21505.651,46.542,93.1,97.5,104.90346,4.1835336,24.3,1,-1.157002,-.38009605,-.44134673,-.88377535,-.38661084,-.66303903
44.806731,2124.0336,79.052,54.4,27.6,106.93294,4.4473406,7.1,0,-.25333852,-1.2848296,-.61183059,-.83063853,-.26423213,-.89071482
45.492379,2172.8756,78.69,55.2,27.8,106.85265,4.2897455,7.1,0,-.16932662,-1.0735815,-.53230703,-.80223721,-.26231581,-.85764027
44.648772,2240.0583,78.325,56.1,28,106.99107,4.363546,7.1,0,-.19695975,-1.2705685,-.66767532,-.97350907,-.23373465,-.89747286
43.140362,2318.8973,77.955,56.9,28.2,104.73482,4.5133361,7.3,0,-.13755314,-1.1208152,-.58386123,-.86790717,-.16943412,-.88723522
44.108644,2415.6862,77.58,57.7,28.5,111.56352,4.4206389,7.2,0,-.24009159,-1.2721665,-.49571869,-.90551704,-.22907077,-.96996558
46.340461,2357.5401,77.2,58.5,28.7,111.07595,4.1900676,9.8,0,-.28948921,-1.3848485,-.58734745,-1.0267506,-.20410207,-1.0174241
43.701581,2371.2001,76.817,59.3,28.9,111.87624,4.6232073,9.8,0,-.33713081,-1.4302235,-.60283422,-1.0819968,-.13358803,-1.0506408
45.826315,2502.3744,76.429,60.1,29.1,,4.3838912,9.8,0,-.22547922,-1.1697115,-.54284185,-.93570578,-.0742741,-.9934091
46.467912,2584.8851,76.033,60.9,29.4,,4.3767083,9.8,0,-.27486715,-1.2424445,-.57336175,-.9502148,-.20761561,-.95225424
47.59895,2628.0449,75.63,61.7,29.6,,4.7437768,9.8,0,-.30082309,-1.3160003,-.5471133,-1.0994304,-.31011245,-.86322993
,,40.352,99.2,66.6,,,,1,-2.2251172,.20829748,-1.9110317,-1.7299423,-2.0990131,-.9813872
,,40.273,99.1,68.5,,,20.1,1,-2.0989361,.15600589,-1.7336,-1.5018685,-2.2668035,-1.16511
,,40.195,99,70.4,,,20.1,1,-2.1982112,-.03506036,-1.746019,-1.3937912,-2.249599,-1.0031641
,,40.116,98.8,72.3,,,20.1,1,-2.2842784,-.08119958,-1.7557335,-1.5749359,-2.2714758,-1.2756039
,,40.038,98.7,74.2,,,20.1,1,-2.1966639,.50316161,-2.2297847,-1.8122144,-2.2793648,-1.0830065
,,39.96,98.5,76.1,,,20.1,1,-2.1817491,.5355323,-2.2583988,-1.8312782,-2.3065703,-1.0583051
,,39.882,98.4,78,,,15.6,1,-2.2404332,-.03344626,-1.8064265,-1.3667997,-2.4046023,-1.2480547
,,39.79,98.3,79.9,,,15.6,1,-2.1929379,-.37738425,-1.8823621,-1.3367914,-2.4461076,-1.2984562
,,39.684,98.1,81.8,,,15.6,1,-2.2040899,-.31912485,-1.8744082,-1.373075,-2.4620066,-1.3151215
,,39.564,98.1,81.8,,,15.6,1,-2.1790979,-.11271612,-1.9281526,-1.3723495,-2.5253227,-1.2528281
37.791818,23565.609,19.348,95.1,100,101.36523,5.1640126,5.9,0,.66270959,.20783389,.92587024,.48307833,.74913442,.78062987
37.863262,24627.611,18.998,95.6,100,101.36565,5.215375,13,0,.68819773,.40383059,.94360232,.33563402,.80581236,.91256809
37.490562,25541.465,18.655,96.1,100,101.61736,5.6272688,13.4,0,.70704305,.45418951,1.0194772,.59182101,.82071447,.96675986
36.293737,26733.645,18.472,96.7,100,101.90013,6.1018783,13.4,0,.64356136,.37613386,1.0533785,.27500746,.7463541,.8386091
35.585683,28063.268,18.369,97.2,100,102.89976,6.3858312,14.4,0,.66350967,.52810889,1.2308999,.52293724,.91986591,1.0182419
35.472676,28650.282,18.267,97.7,100,102.97098,6.5859735,13.7,0,.61983484,.39528555,1.0521383,.37300786,.72257149,.85246742
34.21762,28716.098,18.165,97.7,100,102.621,7.1018046,14.7,0,.69304132,.37970376,1.1103864,.48328868,.83926243,.97770762
34.151462,30440.401,18.064,97.7,100,103.24181,7.2910585,14.7,0,.72996813,.28609711,1.2173247,.40166458,.93716711,.99009657
35.193364,31327.127,17.963,97.8,100,103.83818,7.3809825,14.7,0,.71652704,.38907567,1.2590115,.46123031,.9921059,1.0229905
36.053307,31901.073,17.859,97.8,100,102.73686,7.5368836,15.7,0,.70319164,.23790434,1.1989133,.46511939,.88621199,.96881509
,6227.5237,,,,,,,,-.46792507,,,-.81334692,,-1.0647333
,6385.8609,,,,,,,,-.45157406,,,-.5726499,,-.95580029
,6766.5379,,,,,,,,-.46980283,,,-.575863,,-.98862749
,7135.2882,,,,,,,,-.56730992,,-.36774531,-.4208701,,-.91201818
,7396.7219,,,,,,,,-.3201704,,-.2147876,-.75909108,.04583909,-.78453219
,7601.7002,,,,,,,,-.31626505,1.0378436,-.49892566,-.59079349,-.01239535,-.60219187
,7789.7393,,,,,,,0,-.10940637,.46753782,-.42233285,-.56124246,.11546803,-.63145834
,8067.4253,,,,,,,0,-.19622561,-1.1288831,-.61145526,-.62424386,-.05769328,-.64469033
,8222.5707,,,,,,,0,-.25362521,-1.1022165,-.49693596,-.60711324,-.12349815,-.56389588
,8426.1598,,,,,,,0,-.24085647,-1.0866158,-.38750386,-.62422568,-.03798466,-.56327683
17.598051,88675.205,1.843,99,100,115.24754,3.2182698,0,0,-.417941,.2446495,.05612262,.98599827,.33497986,.56133282
18.055847,94636.218,1.828,99,100,113.8796,2.7463264,0,0,-.29422271,.31226522,.07311424,.95682454,.54976183,.52079034
